original_time,start_time,end_time,price_change,volatility,id,start_date,threshold_0.1perc,threshold_0.25perc,threshold_0.5perc,threshold_0.75perc,statement_price_change,statement_price_movement,interval_price_movement,extracted_statement_text_25_score,extracted_news_25_score,extracted_statement_text_30_score,extracted_news_30_score,extracted_statement_text_35_score,extracted_news_35_score,extracted_statement_text_40_score,extracted_news_40_score,extracted_statement_text_45_score,extracted_news_45_score,extracted_statement_text_50_score,extracted_news_50_score,extracted_statement_text_55_score,extracted_news_55_score
2021-03-17 18:30:00,2021-03-17 18:31:00,2021-03-17 18:32:00,-0.0009869426613633,0.0011388945130592,56,2021-03-17,FALSE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Negative,0.5336,0.6387,0.5114,0.6326,0.5114,0.6276,0.5114,0.623,0.5114,0.6189,0.5114,0.615,0.5114,0.6113
2021-03-17 18:30:00,2021-03-17 18:32:00,2021-03-17 18:33:00,-0.0002401840568349,0.0006575287036568,57,2021-03-17,FALSE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Negative,0.396,0.5389,0.3775,0.5315,0.3775,0.5248,0.3775,0.5191,0.3775,0.5136,0.3775,0.5081,0.3775,0.5029
2021-03-17 18:30:00,2021-03-17 18:33:00,2021-03-17 18:34:00,0.0003034018967887,0.0006829737181596,58,2021-03-17,FALSE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Positive,0.457,0.5856,0.4389,0.5812,0.4389,0.5769,0.4389,0.5727,0.4389,0.569,0.4389,0.5654,0.4389,0.5613
2021-03-17 18:30:00,2021-03-17 18:34:00,2021-03-17 18:35:00,0.001112739923744,0.0006323670764405,59,2021-03-17,TRUE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Positive,0.396,0.5193,0.3789,0.5124,0.3789,0.507,0.3789,0.5023,0.3789,0.4979,0.3789,0.4938,0.3789,0.49
2021-03-17 18:30:00,2021-03-17 18:35:00,2021-03-17 18:36:00,-0.0013022324821508,0.0011633200141621,60,2021-03-17,TRUE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Negative,0.4461,0.6428,0.4221,0.6352,0.4221,0.628,0.4221,0.622,0.4221,0.6162,0.4221,0.611,0.4221,0.6062
2021-03-17 18:30:00,2021-03-17 18:36:00,2021-03-17 18:37:00,0.0012883802095227,0.0006065047635895,61,2021-03-17,TRUE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Positive,0.5079,0.6298,0.4857,0.6212,0.4857,0.6144,0.4857,0.608,0.4857,0.6025,0.4857,0.5976,0.4857,0.5931
2021-03-17 18:30:00,2021-03-17 18:37:00,2021-03-17 18:38:00,-0.0005312211419659,0.0014403032217308,62,2021-03-17,FALSE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Negative,0.5479,0.6261,0.5233,0.6184,0.5233,0.6123,0.5233,0.6071,0.5233,0.6024,0.5233,0.5983,0.5233,0.5945
2021-03-17 18:30:00,2021-03-17 18:38:00,2021-03-17 18:39:00,-0.0004795111323853,0.0008076117406556,63,2021-03-17,FALSE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Negative,0.5247,0.6096,0.5082,0.6056,0.5082,0.6018,0.5082,0.5982,0.5082,0.5942,0.5082,0.59,0.5082,0.5863
2021-03-17 18:30:00,2021-03-17 18:39:00,2021-03-17 18:40:00,0.0001260588907078,0.0005045026864767,64,2021-03-17,FALSE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Positive,0.439,0.5499,0.4258,0.5431,0.4258,0.5377,0.4258,0.5331,0.4258,0.5285,0.4258,0.5244,0.4258,0.5207
2021-03-17 18:30:00,2021-03-17 18:40:00,2021-03-17 18:41:00,0.0005293170612883,0.0004539379113812,65,2021-03-17,FALSE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Positive,0.434,0.5484,0.4164,0.5426,0.4164,0.5367,0.4164,0.5313,0.4164,0.5264,0.4164,0.5218,0.4164,0.5176
2021-03-17 18:30:00,2021-03-17 18:41:00,2021-03-17 18:42:00,-0.0006807160445066,0.0009579509932439,66,2021-03-17,FALSE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Negative,0.4605,0.6148,0.4425,0.6095,0.4425,0.605,0.4425,0.6009,0.4425,0.5966,0.4425,0.5927,0.4425,0.5893
2021-03-17 18:30:00,2021-03-17 18:42:00,2021-03-17 18:43:00,0.0008310750307764,0.0004912766895509,67,2021-03-17,FALSE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Positive,0.4313,0.508,0.4151,0.5024,0.4151,0.4975,0.4151,0.4931,0.4151,0.489,0.4151,0.4851,0.4151,0.4814
2021-03-17 18:30:00,2021-03-17 18:43:00,2021-03-17 18:44:00,-0.0004286050107699,0.0011460668497014,68,2021-03-17,FALSE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Negative,0.4495,0.5145,0.433,0.508,0.433,0.5028,0.433,0.4986,0.433,0.4949,0.433,0.4916,0.433,0.4885
